Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
MC Rogerinho,Só Você,spotify:track:59kRq8rb5uJCrSYYbGCk7o,89.0,0.023,0.834,0.522,0.0,0.0,0.663,-4.433,1.0,0.0479,129.96,0.892,2020-04-23
Marília Mendonça,Ciumeira - Ao Vivo,spotify:track:7D5F5BzIon5zhzQrOU2pdN,89.0,0.204,0.741,0.813,0.0,11.0,0.797,-4.83,0.0,0.0452,123.842,0.765,2019-02-22
"ANAVITÓRIA, Vitor Kley",Pupila,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,89.0,0.401,0.716,0.426,0.0,10.0,0.11,-9.576,1.0,0.128,88.794,0.434,2019-07-05
Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,88.0,0.778,0.398,0.838,0.0,8.0,0.189,-4.734,0.0,0.13,156.008,0.206,2018-07-13
GIULIA BE,menina solta,spotify:track:2MOq63fxuFLYQM3CsDcFs1,88.0,0.331,0.632,0.559,0.0,11.0,0.16,-6.74,0.0,0.0794,91.81,0.674,2019-08-23
Henrique & Juliano,Volta Por Baixo - Ao Vivo,spotify:track:1MparvKC8QIDwu06iO3qVr,88.0,0.386,0.532,0.769,0.0,10.0,0.942,-5.899,1.0,0.0501,123.413,0.463,2020-05-15
Henrique & Juliano,A Maior Saudade - Ao Vivo,spotify:track:14JKzKrJbPDflw8XyATMey,88.0,0.571,0.292,0.626,0.0,11.0,0.87,-4.78,1.0,0.0533,162.824,0.305,2021-12-10
"Filipe Ret, L7NNON, Chris Beats Zn",Corte Americano,spotify:track:68qqVn5kHBv4zc45SDGLnh,87.0,0.555,0.728,0.665,0.0,5.0,0.14,-5.519,0.0,0.0595,129.055,0.473,2021-04-22
Raí Saia Rodada,Bebe e Vem Me Procurar,spotify:track:3tu0GkIZwwkmILoD4HemBq,84.0,0.415,0.571,0.941,6.51e-06,5.0,0.299,-6.712,0.0,0.0334,169.95,0.969,2019-04-18
"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,spotify:track:6Aw11M9NT2tBeEj3mPKrjy,83.0,0.615,0.443,0.509,0.0,2.0,0.472,-5.995,1.0,0.0536,160.984,0.69,2021-07-29
Henrique & Juliano,Acordo - Ao Vivo,spotify:track:0tM4J8aID6qYZOE3e14sCj,82.0,0.611,0.608,0.82,0.0,6.0,0.933,-3.689,1.0,0.119,108.394,0.673,2021-12-10
"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,spotify:track:3J5Pu25BODMex4Jpy4l6FL,82.0,0.621,0.714,0.712,0.0,11.0,0.127,-4.403,1.0,0.0545,123.804,0.789,2019-10-25
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,81.0,0.0392,0.759,0.548,0.0,9.0,0.0828,-6.049,0.0,0.029,116.967,0.749,2019-06-19
"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),spotify:track:567e29TDzLwZwfDuEpGTwo,81.0,0.0383,0.591,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,0.478,2021-07-27
