Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Los Ángeles Azules, Nicki Nicole",Otra Noche,spotify:track:6YUYwOLhR01HusDZkttH7k,100.0,0.378,0.607,0.715,0.0,8.0,0.0433,-4.135,1.0,0.0397,92.026,0.683,2022-12-02
"La K'onga, Nahuel Pennisi",Universo Paralelo,spotify:track:6LBpjWMfy1NUfyxAJbcMRs,99.0,0.464,0.619,0.739,0.0,4.0,0.285,-5.743,1.0,0.167,149.975,0.672,2021-12-09
No Te Va Gustar,Ese Maldito Momento,spotify:track:6MuJUSYCqA4FpMogUHzb2R,98.0,0.469,0.643,0.616,5.74e-05,11.0,0.0886,-6.358,0.0,0.0266,139.931,0.652,2012-10-18
La Vela Puerca,Zafar,spotify:track:1wIUWGdTdhVk5gIPd0ULxX,98.0,0.0758,0.664,0.455,1.5e-06,9.0,0.108,-5.291,0.0,0.0255,102.266,0.74,2004-01-01
"Sebastian Yatra, Reik",Un Año,spotify:track:2vrpcQNg6itmgVZWsNjWe0,97.0,0.14,0.773,0.378,0.0,1.0,0.133,-7.062,0.0,0.0531,94.946,0.513,2019-04-12
"TINI, Morat",Consejo de Amor (feat. Morat),spotify:track:3za3hxbolwmy9AeUpWzuRE,97.0,0.194,0.475,0.717,0.0,0.0,0.101,-6.712,1.0,0.102,83.873,0.646,2018-10-12
Beéle,Loco,spotify:track:2J9B63FawlTaPdg4eH5X03,97.0,0.158,0.82,0.565,2.45e-05,6.0,0.0469,-5.965,1.0,0.17,105.11,0.773,2019-08-08
No Te Va Gustar,A Las Nueve,spotify:track:68cko9zdsKwaxgb98sF36S,94.0,0.257,0.626,0.632,0.0,2.0,0.829,-8.036,0.0,0.0285,128.01,0.651,2019-04-12
Bad Bunny,Yonaguni,spotify:track:2JPLbjOn0wPCngEot2STUS,93.0,0.276,0.644,0.648,0.0,1.0,0.135,-4.601,1.0,0.118,179.951,0.44,2021-06-04
"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48",spotify:track:6VAS7m73rDopQe7BdrFMpD,93.0,0.459,0.657,0.821,0.0,8.0,0.103,-3.06,0.0,0.32,96.561,0.752,2021-12-29
Rauw Alejandro,Todo De Ti,spotify:track:3rdAz1fbUfZxYgaCviYhRo,93.0,0.302,0.78,0.719,0.000196,3.0,0.0931,-3.613,0.0,0.0506,127.962,0.336,2021-12-10
"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole",Entre Nosotros (Remix) [con Nicki Nicole],spotify:track:4TGwERXRlyQtBdggYTHo6j,92.0,0.401,0.7,0.438,0.0,5.0,0.373,-5.784,0.0,0.0433,170.106,0.605,2022-01-05
"Pedro Capó, Farruko",Calma - Remix,spotify:track:5iwz1NiezX7WWjnCgY5TH4,92.0,0.323,0.826,0.773,0.0,11.0,0.143,-4.218,0.0,0.0524,126.899,0.761,2018-10-05
Queen,Bohemian Rhapsody - Remastered 2011,spotify:track:4u7EnebtmKWzUH433cf5Qv,90.0,0.271,0.414,0.404,0.0,0.0,0.3,-9.928,0.0,0.0499,71.105,0.224,1975-11-21
"Reik, Maria Becerra",Los Tragos,spotify:track:7iXJg4IUyrWont5YSQrbKP,88.0,0.115,0.557,0.7,1.11e-06,7.0,0.161,-5.024,1.0,0.0638,93.9,0.681,2021-11-25
"Piso 21, Micro TDH",Te Vi,spotify:track:059bcIhyc2SBwm6sw2AZzd,86.0,0.0446,0.877,0.777,3.46e-05,1.0,0.0863,-4.246,1.0,0.117,102.02,0.706,2018-12-14
"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,85.0,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,2021-10-22
Tones And I,Dance Monkey,spotify:track:1rgnBhdG2JDFTbYkYRZAku,85.0,0.688,0.826,0.593,0.000161,6.0,0.17,-6.401,0.0,0.0976,98.083,0.541,2019-05-10
"Migrantes, Alico",Si Me Tomo Una Cerveza,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,85.0,0.186,0.721,0.612,0.0,1.0,0.156,-6.899,0.0,0.0563,85.081,0.86,2020-11-07
Harry Styles,Adore You,spotify:track:3jjujdWJ72nww5eGnfs2E7,84.0,0.0237,0.676,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,0.569,2019-12-13
"TINI, L-Gante",Bar,spotify:track:7cfJzUd54EOFRCw08o0KHp,84.0,0.14,0.722,0.656,0.0,1.0,0.321,-4.947,1.0,0.0584,94.001,0.765,2023-02-16
"Falke 912, Luck Ra, ONIRIA",Bonita,spotify:track:4kyFstiUoFy5I3elBxgMxw,84.0,0.0519,0.792,0.585,2.36e-05,5.0,0.0921,-6.995,0.0,0.0725,99.979,0.18,2021-08-12
Los Huayra,La Noche Sin Tí,spotify:track:6dT5W7zuEcUZHnZuVlSIJ5,84.0,0.548,0.364,0.59,0.0,1.0,0.0914,-6.686,0.0,0.043,81.311,0.446,2007-01-01
