Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Drax Project, SIX60",Catching Feelings (feat. SIX60),spotify:track:0gCNs3jCCDhObAK0MRghtv,186.0,0.605,0.396,0.521,0.0,3.0,0.157,-5.877,1.0,0.101,175.558,0.34,2019-09-27
Ed Sheeran,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,185.0,0.163,0.599,0.448,0.0,8.0,0.106,-6.312,1.0,0.0232,95.05,0.168,2017-03-03
Eminem,Without Me,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,182.0,0.00286,0.908,0.669,0.0,7.0,0.237,-2.827,1.0,0.0738,112.238,0.662,2002-05-26
Ed Sheeran,Shape of You,spotify:track:7qiZfU4dY1lWllzX7mPBI3,175.0,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,2017-03-03
Tones And I,Dance Monkey,spotify:track:2N8m6CYs74qQO4mjVcXO30,172.0,0.69,0.824,0.587,0.000105,6.0,0.149,-6.401,0.0,0.0937,98.029,0.514,2021-07-16
SIX60,Vibes,spotify:track:5EKITWJXROxWdc0bcRrMLy,172.0,0.0375,0.823,0.44,1.84e-05,5.0,0.0945,-8.465,0.0,0.0346,102.997,0.692,2017-11-17
Elton John,Tiny Dancer,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,162.0,0.382,0.414,0.428,0.000243,0.0,0.148,-11.097,1.0,0.0278,145.075,0.282,1971-11-05
XXXTENTACION,Jocelyn Flores,spotify:track:7m9OqQk4RVRkw9JJdeAw96,153.0,0.469,0.872,0.391,4.13e-06,0.0,0.297,-9.144,0.0,0.242,134.021,0.437,2017-08-25
Dua Lipa,Don't Start Now,spotify:track:3PfIrDoz19wz7qK7tYeu62,153.0,0.0123,0.793,0.793,0.0,11.0,0.0951,-4.521,0.0,0.083,123.95,0.679,2020-03-27
"Dave Dobbyn, Herbs",Slice of Heaven,spotify:track:4qVIORNqKvlFvE4HMgnvVC,153.0,0.334,0.825,0.649,0.0,7.0,0.623,-9.554,1.0,0.0418,122.155,0.97,1988-05-01
Juice WRLD,Lucid Dreams,spotify:track:285pBltuF7vW8TeWk8hdRR,152.0,0.349,0.511,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,0.218,2018-12-10
"Kendrick Lamar, Jay Rock",Money Trees,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,151.0,0.0703,0.716,0.531,0.0,7.0,0.224,-7.355,1.0,0.122,71.994,0.344,2012
The Neighbourhood,Sweater Weather,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,150.0,0.0495,0.612,0.807,0.0177,10.0,0.101,-2.81,1.0,0.0336,124.053,0.398,2013-04-19
Calum Scott,Dancing On My Own,spotify:track:2BOqDYLOJBiMOXShCV1neZ,149.0,0.837,0.681,0.174,3.35e-05,1.0,0.0983,-8.745,1.0,0.0315,112.672,0.231,2018-03-09
Childish Gambino,Redbone,spotify:track:0wXuerDYiBnERgIpbb3JBR,148.0,0.169,0.743,0.344,0.00879,1.0,0.103,-11.174,1.0,0.118,160.15,0.577,2016-12-02
Creedence Clearwater Revival,Have You Ever Seen The Rain,spotify:track:2LawezPeJhN4AWuSB0GtAU,147.0,0.0664,0.741,0.697,2.28e-05,0.0,0.133,-7.028,1.0,0.0277,116.109,0.774,1970-12-07
Sticky Fingers,How To Fly,spotify:track:6I3Evf3nNhxFA5lSM37Y0v,147.0,0.161,0.677,0.644,0.00178,8.0,0.106,-9.337,0.0,0.0971,151.065,0.536,2013-03-08
Ed Sheeran,Thinking out Loud,spotify:track:1Slwb6dOYkBlWal1PGtnNg,145.0,0.474,0.781,0.445,0.0,2.0,0.184,-6.061,1.0,0.0295,78.998,0.591,2013
Dire Straits,Sultans Of Swing,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,145.0,0.0614,0.733,0.794,0.0367,5.0,0.33,-10.023,1.0,0.0307,148.174,0.931,1978-10-07
Lewis Capaldi,Before You Go,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,144.0,0.604,0.459,0.575,0.0,3.0,0.0885,-4.858,1.0,0.0573,111.881,0.183,2019-11-22
SIX60,Don't Give It Up,spotify:track:5YOqfElMeshCt5oRk4yAgx,144.0,0.0166,0.851,0.478,1.05e-05,7.0,0.245,-6.369,1.0,0.0385,109.981,0.583,2017-11-17
Harry Styles,Falling,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,144.0,0.839,0.567,0.267,1.46e-06,4.0,0.089,-6.502,1.0,0.0299,110.011,0.0592,2019-12-13
SIX60,Closer,spotify:track:1kpSmoMmNm3pcCU7MTTpoJ,144.0,0.279,0.527,0.732,2.34e-05,0.0,0.154,-6.446,1.0,0.198,91.452,0.656,2017-11-17
Glass Animals,Heat Waves,spotify:track:3USxtqRwSYz57Ewm6wWRMp,144.0,0.44,0.761,0.525,6.7e-06,11.0,0.0921,-6.9,1.0,0.0944,80.87,0.531,2020-08-07
Kings of Leon,Sex on Fire,spotify:track:0ntQJM78wzOLVeCUAW7Y45,141.0,0.00172,0.542,0.905,0.0104,9.0,0.136,-5.653,1.0,0.054,153.398,0.374,2008-09-23
SIX60,The Greatest,spotify:track:2OmbLtdHJn3u9haCQXODl6,140.0,0.33,0.623,0.628,1.9e-05,2.0,0.195,-5.839,1.0,0.0479,93.048,0.338,2019-11-08
"Dua Lipa, DaBaby",Levitating (feat. DaBaby),spotify:track:5nujrmhLynf4yMoMtj8AQF,139.0,0.00883,0.702,0.825,0.0,6.0,0.0674,-3.787,0.0,0.0601,102.977,0.915,2020-03-27
J. Cole,Wet Dreamz,spotify:track:4tqcoej1zPvwePZCzuAjJd,134.0,0.0697,0.495,0.722,0.0,6.0,0.113,-8.108,0.0,0.357,175.627,0.539,2014-12-09
SIX60,Sundown,spotify:track:4WEAdAPGiyI6LIMlHGfhdZ,133.0,0.402,0.794,0.553,0.0016,4.0,0.206,-7.304,0.0,0.0434,104.975,0.485,2019-11-08
Dean Lewis,Be Alright,spotify:track:5qrSlOut2rNAWv3ubArkNy,132.0,0.705,0.551,0.537,0.0,11.0,0.0802,-7.595,1.0,0.034,126.421,0.493,2019-03-22
Eminem,The Real Slim Shady,spotify:track:3yfqSUWxFvZELEM4PmlwIR,130.0,0.0302,0.949,0.661,0.0,5.0,0.0454,-4.244,0.0,0.0572,104.504,0.76,2000-05-23
George Ezra,Shotgun,spotify:track:4ofwffwvvnbSkrMSCKQDaC,129.0,0.286,0.673,0.735,0.0,5.0,0.242,-4.733,1.0,0.0457,115.744,0.754,2018-03-23
L.A.B.,Why Oh Why,spotify:track:0JMazmj2Tzqr7cgcwlYjVf,125.0,0.0131,0.772,0.535,0.00147,9.0,0.142,-9.034,1.0,0.0675,81.986,0.775,2020-12-18
Maroon 5,Memories,spotify:track:4cktbXiXOapiLBMprHFErI,125.0,0.841,0.775,0.327,0.0,11.0,0.0821,-7.241,1.0,0.0557,91.05,0.595,2021-06-11
Post Malone,I Fall Apart,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,124.0,0.0689,0.556,0.538,0.0,8.0,0.196,-5.408,0.0,0.0382,143.95,0.291,2016-12-09
