Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Los Ángeles Azules, Belinda, Lalo Ebratt, Horacio Palencia",Amor a Primera Vista,spotify:track:5Myb8S90Wg0yLec5kmrIGJ,136.0,0.228,0.678,0.821,4.79e-05,0.0,0.147,-6.017,1.0,0.0672,170.164,0.96,2020-08-28
The Police,Every Breath You Take,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,133.0,0.543,0.82,0.452,0.00294,1.0,0.0714,-9.796,1.0,0.0348,117.401,0.74,1983-06-17
"Piso 21, Micro TDH",Te Vi,spotify:track:059bcIhyc2SBwm6sw2AZzd,132.0,0.0446,0.877,0.777,3.46e-05,1.0,0.0863,-4.246,1.0,0.117,102.02,0.706,2018-12-14
Dua Lipa,Don't Start Now,spotify:track:3PfIrDoz19wz7qK7tYeu62,132.0,0.0123,0.793,0.793,0.0,11.0,0.0951,-4.521,0.0,0.083,123.95,0.679,2020-03-27
Inspector,Amargo Adiós,spotify:track:0zCOT028cU3DeCqN1G18wE,131.0,0.168,0.607,0.666,0.0,2.0,0.201,-4.187,0.0,0.0407,139.542,0.79,2002-07-30
"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,130.0,0.533,0.755,0.522,0.0,2.0,0.0685,-4.368,1.0,0.0575,89.96,0.925,2019-09-06
Maluma,Hawái,spotify:track:1yoMvmasuxZfqHEipJhRbp,129.0,0.185,0.783,0.727,2.46e-05,6.0,0.0626,-3.454,0.0,0.389,180.067,0.558,2020-08-21
Calibre 50,Simplemente Gracias,spotify:track:3K6noLeoPTQJ5jUErC8jT5,128.0,0.691,0.755,0.557,0.0,3.0,0.104,-5.982,1.0,0.0302,130.03,0.743,2019-08-16
La Adictiva,En Peligro de Extinción,spotify:track:1Utd9DbmWNHWjEuzItBmRX,126.0,0.0966,0.699,0.442,1.77e-06,0.0,0.274,-5.144,1.0,0.0277,123.562,0.816,2020-11-13
"Gera MX, Rels B",Se Me Olvidó,spotify:track:7xLYLM5K6S1TwiSdfuhZQg,125.0,0.524,0.788,0.526,0.0,9.0,0.285,-8.082,0.0,0.071,89.012,0.584,2021-07-30
Mi Banda El Mexicano,Ramito De Violetas,spotify:track:6sRaqq9SYsSTPvrWkL1sRy,125.0,0.0774,0.869,0.805,0.0,8.0,0.0686,-5.722,1.0,0.0393,125.235,0.889,2020-04-17
"Bad Bunny, Mora",Una Vez,spotify:track:5J7teKIJGtqVypgYI6sqXj,125.0,0.132,0.55,0.598,2.58e-06,11.0,0.0955,-5.402,0.0,0.0831,83.836,0.543,2020-02-29
"Adriel Favela, Javier Rosas Y Su Artillería Pesada",La Escuela No Me Gustó,spotify:track:66NashMGX3stxpmbJ71j8j,123.0,0.328,0.836,0.76,1.54e-06,7.0,0.0934,-6.225,0.0,0.0362,112.538,0.844,2018-05-18
"DJ Pablito, La Factoria, Joycee",Todavía,spotify:track:7gaovXojjqfn276uZR0omT,123.0,0.114,0.792,0.909,0.00012,10.0,0.266,-3.135,1.0,0.0634,113.302,0.6,2015
Luis Miguel,Hasta Que Me Olvides,spotify:track:6vPAmoERUMRoTZaCCSWQ12,122.0,0.46,0.641,0.593,0.0,3.0,0.169,-7.884,1.0,0.0264,119.828,0.437,1993
"LAGOS, Danny Ocean",Mónaco,spotify:track:3HgvO4B5LLmdPOT2d8cSZd,119.0,0.054,0.699,0.654,7.08e-06,11.0,0.095,-6.264,1.0,0.0383,100.037,0.319,2021-05-28
LP,Lost on You,spotify:track:3SqvR3HYLlCTYzbDXJ52OC,118.0,0.1,0.433,0.724,0.0,5.0,0.0918,-6.126,0.0,0.0372,174.006,0.689,2016-12-09
"Bad Bunny, Jowell & Randy, Ñengo Flow",Safaera,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,117.0,0.0103,0.607,0.829,0.0,2.0,0.107,-4.074,1.0,0.379,96.172,0.685,2020-02-29
"Los Ángeles Azules, Natalia Lafourcade",Nunca Es Suficiente,spotify:track:63USmok1OioBzKuWGW9wAg,117.0,0.398,0.789,0.518,0.0,2.0,0.0891,-5.417,0.0,0.0406,94.001,0.78,2018-06-08
Danna Paola,Mala Fama,spotify:track:2D9itdl85AQVNpTfrxvUGj,116.0,0.182,0.765,0.574,1.04e-05,6.0,0.0567,-4.36,0.0,0.0926,176.001,0.815,2020-02-07
Rauw Alejandro,Todo De Ti,spotify:track:3rdAz1fbUfZxYgaCviYhRo,114.0,0.302,0.78,0.719,0.000196,3.0,0.0931,-3.613,0.0,0.0506,127.962,0.336,2021-12-10
"Jhayco, Bad Bunny",CÓMO SE SIENTE - Remix,spotify:track:2tFwfmceQa1Y6nRPhYbEtC,113.0,0.0946,0.807,0.606,0.0,3.0,0.119,-8.871,0.0,0.088,92.988,0.304,2020-05-09
KURT,La Mujer Perfecta,spotify:track:5XR1WyZ0uOSHRNhP85QxT4,113.0,0.223,0.824,0.496,1.31e-05,9.0,0.115,-9.126,1.0,0.0704,155.072,0.894,2019-05-08
Natalia Lafourcade,Hasta la Raíz,spotify:track:3lGMtkONrZdJ8kTCg6KIFf,112.0,0.201,0.585,0.643,0.000306,3.0,0.144,-8.392,1.0,0.0395,152.98,0.592,2015-11-13
"Grupo Firme, Marca MP",El Güero (Feat. Marca MP),spotify:track:2MeEuwplwbbjZ7hxRI6viw,112.0,0.417,0.625,0.554,0.0,10.0,0.305,-5.531,1.0,0.0618,111.911,0.846,2019-11-29
"Grupo Firme, Luis Alfonso Partida El Yaki",Cada Vez Te Extraño Más,spotify:track:70w1mwTod6NgCNV6e7ZlIQ,111.0,0.655,0.358,0.465,0.0,10.0,0.155,-7.384,1.0,0.0433,87.706,0.535,2019-08-07
Calibre 50,A La Antigüita,spotify:track:798ahLNEcoFER7Vywg1FMT,111.0,0.382,0.651,0.726,0.0,8.0,0.0535,-4.144,1.0,0.0539,179.99,0.963,2021-02-05
"Mau y Ricky, Manuel Turizo, Camilo",Desconocidos,spotify:track:56f5qnyAlZdlz8wrUDA50h,109.0,0.118,0.719,0.753,4.21e-06,7.0,0.212,-4.891,1.0,0.179,174.107,0.675,2019-05-03
Natanael Cano,Amor Tumbado,spotify:track:5aJ1M43pinROpwaPnO8KRj,109.0,0.332,0.535,0.714,2.91e-06,6.0,0.0806,-5.753,0.0,0.0329,100.059,0.458,2019-12-24
"KAROL G, Nicki Minaj",Tusa,spotify:track:0dKg2vGC1hFqcK5LGTaKzX,109.0,0.309,0.799,0.701,7.36e-05,2.0,0.0514,-3.272,1.0,0.282,100.946,0.607,2021-03-26
Bad Bunny,Yonaguni,spotify:track:2JPLbjOn0wPCngEot2STUS,108.0,0.276,0.644,0.648,0.0,1.0,0.135,-4.601,1.0,0.118,179.951,0.44,2021-06-04
"J Balvin, Bad Bunny, Marciano Cantero",UN PESO,spotify:track:7hynhxDoDpgMIV12JuVtNa,106.0,0.125,0.627,0.675,0.0,5.0,0.0784,-7.125,0.0,0.213,79.31,0.961,2019-06-28
"Matisse, Carin Leon",Como Lo Hice Yo,spotify:track:6YNTL320OEMAg4ORqGYt1v,105.0,0.38,0.69,0.662,1.11e-06,2.0,0.0998,-4.537,1.0,0.043,143.096,0.488,2022-05-27
"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,105.0,0.269,0.845,0.677,0.000917,11.0,0.108,-4.798,0.0,0.136,90.013,0.68,2020-06-12
Intocable,Fuerte No Soy,spotify:track:7A07Yu1dRND3RKDzbhKrDs,104.0,0.117,0.659,0.433,0.000427,11.0,0.0829,-11.015,0.0,0.0362,125.556,0.455,1999-01-01
Tones And I,Dance Monkey,spotify:track:2N8m6CYs74qQO4mjVcXO30,104.0,0.69,0.824,0.587,0.000105,6.0,0.149,-6.401,0.0,0.0937,98.029,0.514,2021-07-16
Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,102.0,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,2019-12-13
Carin Leon,Tu - En Vivo,spotify:track:64xuDtR4TKUI8JAeZoqndu,102.0,0.383,0.67,0.476,1.11e-05,9.0,0.21,-6.636,0.0,0.04,143.815,0.902,2020-05-22
El Bebeto,Seremos,spotify:track:0B5nnPv1ebuo0VFXCMfUij,102.0,0.435,0.699,0.444,0.0,0.0,0.313,-3.803,1.0,0.0316,138.139,0.525,2019-02-08
Cartel De Santa,Leve,spotify:track:00jpfco62YfQj1BBYCCuKH,100.0,0.188,0.663,0.802,0.0,0.0,0.166,-4.086,1.0,0.246,177.842,0.679,2016-11-18
Junior H,Mente Positiva,spotify:track:3WQilym5Vi4ypxb70vx0eY,99.0,0.27,0.576,0.604,0.0,5.0,0.176,-7.558,0.0,0.047,99.746,0.734,2020-03-27
El Fantasma,Palabra de Hombre,spotify:track:4CLkDJ4xLqkV4Vt2vPOny1,99.0,0.535,0.575,0.374,0.0,8.0,0.178,-2.706,1.0,0.0346,79.124,0.563,2020-09-11
Kevin Kaarl,Vámonos a Marte,spotify:track:2TzkIzgzIHhewMxyh1u4hh,99.0,0.985,0.675,0.16,0.00688,0.0,0.164,-11.667,1.0,0.0586,69.754,0.247,2019-02-28
Christian Nodal,Aquí Abajo,spotify:track:16ONd70tvWAaLIc6hcLzaG,98.0,0.282,0.638,0.437,0.0,4.0,0.0894,-3.857,1.0,0.0332,147.88,0.618,2020-09-11
"Aaron Smith, Krono, Luvli",Dancin (feat. Luvli) - Krono Remix,spotify:track:6WkJ2OK163XXS2oARUC9JM,98.0,0.101,0.72,0.741,1.41e-05,10.0,0.289,-6.529,0.0,0.0287,119.896,0.357,2014-11-07
"Pedro Capó, Farruko",Calma - Remix,spotify:track:5iwz1NiezX7WWjnCgY5TH4,98.0,0.323,0.826,0.773,0.0,11.0,0.143,-4.218,0.0,0.0524,126.899,0.761,2018-10-05
KAROL G,BICHOTA,spotify:track:1WvrDdouh6C51In1SdATbq,97.0,0.204,0.864,0.658,0.000626,1.0,0.105,-4.105,0.0,0.154,163.922,0.865,2021-03-26
Queen,Another One Bites The Dust - Remastered 2011,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,97.0,0.112,0.933,0.528,0.312,5.0,0.163,-6.472,0.0,0.161,109.967,0.754,1980-06-27
Jesse & Joy,Dueles,spotify:track:1iRvhKiXRElIH2Uf4gd95P,96.0,0.277,0.531,0.834,0.0,2.0,0.131,-3.944,1.0,0.052,142.026,0.526,2015-12-04
"El Fantasma, Los Dos Carnales",Cabrón y Vago - En Vivo,spotify:track:4nbWX2HzrOEnX4xxvYRCyU,95.0,0.697,0.547,0.638,0.0,8.0,0.074,-2.99,1.0,0.124,176.277,0.876,2020-07-31
Maluma,11 PM,spotify:track:7KbF6AdprOXEEHlsq11Z6d,94.0,0.217,0.777,0.712,0.0,10.0,0.091,-4.84,1.0,0.277,95.692,0.68,2019-05-17
