Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Beéle,Loco,spotify:track:2J9B63FawlTaPdg4eH5X03,124.0,0.158,0.82,0.565,2.45e-05,6.0,0.0469,-5.965,1.0,0.17,105.11,0.773,2019-08-08
Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,122.0,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,2019-12-13
Bad Bunny,Yonaguni,spotify:track:2JPLbjOn0wPCngEot2STUS,122.0,0.276,0.644,0.648,0.0,1.0,0.135,-4.601,1.0,0.118,179.951,0.44,2021-06-04
"Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40",spotify:track:1VauUM5CBX7nkLcgafQL2B,121.0,0.241,0.783,0.524,0.0,5.0,0.271,-6.455,0.0,0.0554,117.496,0.839,2021-06-09
"Lunay, Daddy Yankee, Bad Bunny",Soltera (Remix),spotify:track:4t9a07PAghtQMRAIP9FQ7Z,119.0,0.361,0.795,0.783,0.0,5.0,0.437,-4.271,1.0,0.0432,92.01,0.799,2019-10-25
"Bad Bunny, Sech",Ignorantes,spotify:track:38RIEav39FGi86jppxO0du,119.0,0.267,0.85,0.536,3.89e-05,1.0,0.0996,-5.161,1.0,0.0599,96.029,0.505,2020-02-29
Bad Bunny,BOOKER T,spotify:track:26w9NTiE9NGjW1ZvIOd1So,118.0,0.114,0.883,0.6,7.94e-06,7.0,0.0931,-7.188,1.0,0.37,113.903,0.691,2020-11-27
"Mora, Bad Bunny, Sech",Volando - Remix,spotify:track:0G2zPzWqVjR68iNPmx2TBe,117.0,0.207,0.659,0.688,0.0,6.0,0.113,-4.649,1.0,0.0673,153.979,0.632,2021-07-08
"Tokischa, Anuel AA, Ñengo Flow",Delincuente,spotify:track:2ROQe6QkIXODJRx0y8UjzV,116.0,0.0576,0.798,0.71,0.025,2.0,0.4,-3.39,1.0,0.0973,97.875,0.662,2022-08-19
Rauw Alejandro,Todo De Ti,spotify:track:3rdAz1fbUfZxYgaCviYhRo,113.0,0.302,0.78,0.719,0.000196,3.0,0.0931,-3.613,0.0,0.0506,127.962,0.336,2021-12-10
The Neighbourhood,Sweater Weather,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,112.0,0.0495,0.612,0.807,0.0177,10.0,0.101,-2.81,1.0,0.0336,124.053,0.398,2013-04-19
KAROL G,BICHOTA,spotify:track:1WvrDdouh6C51In1SdATbq,112.0,0.204,0.864,0.658,0.000626,1.0,0.105,-4.105,0.0,0.154,163.922,0.865,2021-03-26
"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,111.0,0.0303,0.856,0.618,0.0,7.0,0.0866,-4.892,1.0,0.286,81.993,0.391,2020-11-27
Manuel Turizo,Culpables,spotify:track:2zufEOvbBeIzYnRktwYk1W,111.0,0.94,0.573,0.31,5.65e-06,3.0,0.198,-11.134,1.0,0.296,177.601,0.764,2019-08-23
Tones And I,Dance Monkey,spotify:track:2N8m6CYs74qQO4mjVcXO30,111.0,0.69,0.824,0.587,0.000105,6.0,0.149,-6.401,0.0,0.0937,98.029,0.514,2021-07-16
Los Enanitos Verdes,Lamento Boliviano,spotify:track:6Pur3hWy6Nzc27ilmsp5HA,107.0,0.176,0.714,0.735,0.000622,4.0,0.115,-7.125,0.0,0.0306,123.57,0.68,1994-01-01
"Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno",Toda Remix - Remix,spotify:track:47ZS1OjnJpJVfGN9yHXfMn,105.0,0.161,0.512,0.451,0.0,5.0,0.0672,-7.222,0.0,0.131,80.04,0.368,2018-06-01
"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,104.0,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,2021-10-22
Travis Scott,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,104.0,0.00513,0.834,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,0.446,2018-08-03
Coldplay,The Scientist,spotify:track:75JFxkI2RXiU7L9VXzMkle,103.0,0.731,0.557,0.442,1.46e-05,5.0,0.11,-7.224,1.0,0.0243,146.277,0.213,2002-08-08
"Anuel AA, Haze",Amanece,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,102.0,0.437,0.79,0.631,0.0,8.0,0.158,-5.549,0.0,0.0425,94.039,0.889,2018-12-14
Lewis Capaldi,Someone You Loved,spotify:track:7qEHsqek33rTcFNT9PFqLf,102.0,0.751,0.501,0.405,0.0,1.0,0.105,-5.679,1.0,0.0319,109.891,0.446,2019-05-17
Ed Sheeran,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,102.0,0.163,0.599,0.448,0.0,8.0,0.106,-6.312,1.0,0.0232,95.05,0.168,2017-03-03
"Mora, Jhayco",512,spotify:track:5jzEwSyyymBlf1fa1o39T2,100.0,0.348,0.818,0.673,0.0,4.0,0.172,-7.542,0.0,0.148,87.961,0.695,2021-02-05
"Piso 21, Manuel Turizo",Déjala Que Vuelva (feat. Manuel Turizo),spotify:track:1j6xOGusnyXq3l6IryKF3G,100.0,0.0482,0.681,0.788,0.0,1.0,0.0753,-4.323,1.0,0.0785,170.019,0.839,2018-05-11
"Sebastian Yatra, Myke Towers",Pareja Del Año,spotify:track:655JkvIwu2rDCaD1hPf04g,100.0,0.176,0.715,0.611,0.0,4.0,0.0949,-5.094,0.0,0.0519,79.971,0.776,2022-01-28
Maluma,Sobrio,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,99.0,0.138,0.762,0.77,0.0,5.0,0.15,-2.758,1.0,0.223,177.998,0.631,2021-07-08
"Sebastian Yatra, Reik",Un Año,spotify:track:2vrpcQNg6itmgVZWsNjWe0,97.0,0.14,0.773,0.378,0.0,1.0,0.133,-7.062,0.0,0.0531,94.946,0.513,2019-04-12
"Arcángel, Sech, Dímelo Flow",Sigues Con El,spotify:track:7sQKy5vlPQllr0k9IjYJv3,97.0,0.11,0.883,0.668,0.000529,9.0,0.0734,-2.957,1.0,0.113,87.972,0.676,2019-12-13
