Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,112,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,2021-10-22
"Polo G, Lil Tjay",Pop Out (feat. Lil Tjay),spotify:track:6uFn47ACjqYkc0jADwEdj1,110,0.15,0.772,0.639,0.0,1.0,0.0698,-7.119,1.0,0.467,168.112,0.261,2019-06-07
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,110,0.0392,0.759,0.548,0.0,9.0,0.0828,-6.049,0.0,0.029,116.967,0.749,2019-06-19
The Weeknd,Die For You,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,110,0.111,0.586,0.525,0.0,1.0,0.134,-7.163,0.0,0.0615,133.629,0.508,2016-11-24
"Jordan Davis, Luke Bryan",Buy Dirt,spotify:track:69AIpwGNLxr4qS1X5ynx60,109,0.639,0.586,0.559,0.0,4.0,0.0872,-6.725,1.0,0.05,177.945,0.437,2021-05-21
"Offset, Metro Boomin",Ric Flair Drip (with Metro Boomin),spotify:track:7sO5G9EABYOXQKNPNiE9NR,107,0.149,0.88,0.428,5.05e-05,9.0,0.114,-8.28,1.0,0.206,100.007,0.333,2017-10-30
Ed Sheeran,Shivers,spotify:track:3xWGA8pa0IKFI7IMPri4P0,107,0.281,0.788,0.859,0.0,2.0,0.0424,-2.724,1.0,0.0856,141.02,0.822,2020
"Eminem, Nate Dogg",Till I Collapse,spotify:track:4xkOaSrkexMciUUogZKVTS,106,0.0622,0.548,0.847,0.0,1.0,0.0816,-3.237,1.0,0.186,171.447,0.1,2002-05-26
"24kGoldn, iann dior",Mood (feat. iann dior),spotify:track:4jPy3l0RUwlUI9T5XHBW2m,105,0.174,0.701,0.716,0.0,7.0,0.324,-3.671,0.0,0.0361,91.007,0.732,2021-03-26
blackbear,hot girl bummer,spotify:track:6jRq8gaZhMUyy5RclRPcAf,105,0.125,0.782,0.559,0.0,6.0,0.385,-7.106,0.0,0.0767,129.992,0.685,2020-08-21
