Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Fred De Palma, Ana Mena",D'estate non vale (feat. Ana Mena),spotify:track:5IbiQAbMBe5T2K67mCAIx3,91,0.0867,0.661,0.765,0.0,2.0,0.0858,-6.015,1.0,0.16,180.008,0.723,2019-09-13
"Lady Gaga, Bradley Cooper",Shallow,spotify:track:2VxeLyX666F8uXCJ0dZF8B,89,0.371,0.572,0.385,0.0,7.0,0.231,-6.362,1.0,0.0308,95.799,0.323,2018-10-05
"Marracash, Guè",∞ LOVE (feat. Guè),spotify:track:0HhSB4nAJpI5expWnZL199,89,0.105,0.726,0.828,0.0,7.0,0.0873,-5.191,0.0,0.071,125.002,0.307,2021-11-19
BLANCO,Paraocchi,spotify:track:40zkeKA3HRN8Nzo6kbNOCp,87,0.0136,0.566,0.938,0.0,9.0,0.1,-4.387,1.0,0.0709,143.126,0.753,2021-09-09
Rhove,Shakerando,spotify:track:4EC028SvtlC25iHQSG2OIa,86,0.764,0.855,0.805,0.00708,7.0,0.302,-5.651,0.0,0.191,135.009,0.469,2021-12-15
Tananai,BABY GODDAMN,spotify:track:37L7CN8VlbcLZIpWLG2QiU,86,0.0374,0.821,0.743,1.21e-05,7.0,0.0552,-4.128,0.0,0.0951,114.0,0.866,2022-11-24
Regard,Ride It,spotify:track:2tnVG71enUj33Ic2nFN6kZ,85,0.177,0.88,0.751,6.43e-05,7.0,0.106,-4.258,0.0,0.0874,117.948,0.884,2019-07-26
"Irama, Rkomi",5 Gocce (feat. Rkomi),spotify:track:3z0GeNGWyVduziP1cQ0mFN,84,0.279,0.742,0.808,9.85e-06,4.0,0.325,-5.206,1.0,0.059,74.992,0.846,2022-02-25
Boomdabash,Per Un Milione,spotify:track:5L1HQLXeih82ecmY0tOH7w,84,0.103,0.741,0.744,0.0,7.0,0.0852,-4.099,0.0,0.0472,85.987,0.898,2019-02-08
Paky,Rozzi,spotify:track:3Y00k9cPoW8BnJesUEFoWn,82,0.103,0.874,0.487,2.72e-06,9.0,0.103,-9.806,1.0,0.312,131.088,0.724,2019-09-11
Emis Killa,Fuoco e benzina,spotify:track:4Fs1sEg9Mwn6vykFD89xvc,80,0.0497,0.682,0.711,0.0,5.0,0.0986,-5.781,1.0,0.112,79.92,0.515,2018-10-12
"Neima Ezza, Nko",CASA,spotify:track:2Cp5UNKv8yUO6ng4ZDflRY,80,0.124,0.64,0.738,0.0724,8.0,0.237,-7.895,1.0,0.0567,119.93,0.0933,2022-07-01
Lazza,MOLOTOV,spotify:track:6SQmh0L5icrThwGDTeLkg1,80,0.265,0.613,0.96,0.0,5.0,0.24,-4.343,0.0,0.0542,159.98,0.669,2022-04-07
Ludwig,Domani ci passa,spotify:track:3elLXGwE5zaREuOzWdlRJ2,79,0.0399,0.708,0.736,0.0,11.0,0.448,-4.391,1.0,0.0398,129.959,0.749,2019-04-05
Marracash,CRAZY LOVE,spotify:track:2p5OyhSm5fS90n0Q7R3r6D,79,0.224,0.725,0.713,2.13e-05,9.0,0.104,-5.958,0.0,0.0484,123.003,0.392,2021-11-19
