Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Laleh,Goliat,spotify:track:7qA8S7mbV9uPy9rFprdN3C,99.0,0.788,0.483,0.531,0.0,6.0,0.131,-7.206,1.0,0.0284,143.991,0.303,2013-09-27
Myra Granberg,Tills mitt hjärta går under,spotify:track:71q2qYTo4BzqNGpy5S7vV3,98.0,0.345,0.412,0.664,3.59e-06,5.0,0.105,-6.832,0.0,0.171,74.098,0.783,2019-11-21
Myra Granberg,Lose my mind,spotify:track:5D2ZobLrLLFcPoOWw5YE0e,98.0,0.0254,0.716,0.691,0.0,5.0,0.102,-5.848,1.0,0.043,128.03,0.343,2021-09-10
Oskar Linnros,Från och med Du,spotify:track:6sjGsKuInpaK3uoaWGe22W,97.0,0.0224,0.599,0.803,0.0342,10.0,0.0909,-6.695,1.0,0.0507,143.013,0.392,2010-01-01
Victor Leksell,Tappat,spotify:track:6pgZeXZxdJM8uG7DB52SPj,96.0,0.244,0.785,0.589,8.48e-06,1.0,0.142,-9.399,0.0,0.233,99.937,0.31,2020-06-17
"Gabry Ponte, LUM!X, Prezioso",Thunder,spotify:track:2USlegnFJLrVLpoVfPimKB,94.0,0.0342,0.67,0.896,3.21e-05,1.0,0.344,-4.673,1.0,0.058,101.216,0.403,2021-05-07
Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,94.0,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,2019-12-13
Bolaget,Kan Inte Gå,spotify:track:6KOzO2mUwSwe8a9GiJAn7X,92.0,0.219,0.721,0.414,0.0,11.0,0.164,-9.104,0.0,0.132,144.758,0.652,2021-12-29
Billie Eilish,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,90.0,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,0.562,2019-03-29
Newkid,Du måste finnas,spotify:track:32z2QHVJTOPzzczl4MjmHo,90.0,0.28,0.42,0.492,0.0,3.0,0.0911,-7.492,1.0,0.0509,71.465,0.111,2020-12-12
