Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Eminem,Lose Yourself,spotify:track:1v7L65Lzy0j0vdpRjJewt1,96,0.00921,0.686,0.735,0.00066,2.0,0.342,-4.616,1.0,0.264,171.355,0.0596,2004-01-01
ART,Belgisches Viertel,spotify:track:45FaCrE0gyUT9QC0xc4fEx,95,0.289,0.662,0.45,0.00292,0.0,0.113,-8.163,1.0,0.385,93.747,0.796,2022-05-06
Veysel,Ohne Dich,spotify:track:0AqrJySgoQIVVRK5ENFfyF,94,0.127,0.852,0.641,4.99e-05,8.0,0.085,-5.853,1.0,0.167,100.042,0.323,2020-11-20
"Joel Corry, MNEK",Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,94,0.168,0.734,0.874,1.14e-05,8.0,0.0489,-3.158,1.0,0.0662,122.953,0.905,2020-07-03
"James Hype, Miggy Dela Rosa",Ferrari,spotify:track:4zN21mbAuaD0WqtmaTZZeP,91,0.0127,0.847,0.69,6e-05,1.0,0.0526,-7.877,0.0,0.0493,125.004,0.692,2022-04-01
"LUM!X, Gabry Ponte",Monster,spotify:track:0YU17F0BlVXvmx5ytsR43w,90,0.0253,0.83,0.794,0.0248,8.0,0.106,-6.279,0.0,0.432,128.16,0.607,2019-04-19
Ed Sheeran,Shivers,spotify:track:3xWGA8pa0IKFI7IMPri4P0,89,0.281,0.788,0.859,0.0,2.0,0.0424,-2.724,1.0,0.0856,141.02,0.822,2020
"Capital Bra, Samra, LEA",110,spotify:track:67ojvEGRPAUCOohuMPqoRC,88,0.533,0.48,0.749,0.0,1.0,0.0997,-5.057,0.0,0.432,179.056,0.419,2019-10-03
Tiësto,The Business,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,87,0.414,0.798,0.62,0.0192,8.0,0.112,-7.079,0.0,0.232,120.031,0.235,2020-09-16
Jazeek,Mary,spotify:track:2FZMqWofNW3jH2MoHjFYH3,86,0.146,0.814,0.501,0.000528,1.0,0.103,-7.446,0.0,0.248,99.01,0.411,2022-12-09
"Topic, A7S",Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,86,0.223,0.789,0.72,0.0,8.0,0.129,-5.652,0.0,0.218,122.031,0.664,2019-12-19
"Tream, treamiboii, HBz",LEBENSLANG - HBz Remix,spotify:track:3VezyVVENyPQ5u2DIJsITb,85,0.048,0.774,0.75,0.0,1.0,0.072,-5.534,1.0,0.135,139.966,0.546,2022-02-18
"Gabry Ponte, LUM!X, Prezioso",Thunder,spotify:track:2USlegnFJLrVLpoVfPimKB,85,0.0342,0.67,0.896,3.21e-05,1.0,0.344,-4.673,1.0,0.058,101.216,0.403,2021-05-07
Eminem,The Real Slim Shady,spotify:track:3yfqSUWxFvZELEM4PmlwIR,84,0.0302,0.949,0.661,0.0,5.0,0.0454,-4.244,0.0,0.0572,104.504,0.76,2000-05-23
Ava Max,Sweet but Psycho,spotify:track:25sgk305KZfyuqVBQIahim,84,0.0691,0.719,0.704,0.0,1.0,0.166,-4.724,1.0,0.0476,133.002,0.628,2018-08-17
"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),spotify:track:567e29TDzLwZwfDuEpGTwo,84,0.0383,0.591,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,0.478,2021-07-27
"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,83,0.0076,0.824,0.862,0.000132,2.0,0.303,-3.424,1.0,0.126,122.98,0.801,2021-01-15
"Miksu / Macloud, t-low",Sehnsucht,spotify:track:7xaqxUl08zOg0YNUHokQpq,83,0.642,0.804,0.645,0.0,6.0,0.173,-7.069,0.0,0.0773,142.09,0.912,2022-03-04
"Lady Gaga, Bradley Cooper",Shallow,spotify:track:2VxeLyX666F8uXCJ0dZF8B,83,0.371,0.572,0.385,0.0,7.0,0.231,-6.362,1.0,0.0308,95.799,0.323,2018-10-05
"Bonez MC, RAF Camora",Unterwegs,spotify:track:7jUkbdt0mb8bCPGnpVfPVF,82,0.46,0.767,0.572,0.00207,10.0,0.127,-8.247,0.0,0.0621,119.968,0.409,2022-09-08
"Eminem, Nate Dogg",Till I Collapse,spotify:track:4xkOaSrkexMciUUogZKVTS,81,0.0622,0.548,0.847,0.0,1.0,0.0816,-3.237,1.0,0.186,171.447,0.1,2002-05-26
