country,avg_TimesRepeated,avg_acousticness,avg_danceability,avg_energy,avg_instrumentalness,avg_key,avg_liveness,avg_loudness,avg_mode,avg_speechness,avg_tempo,avg_valence,avg_year,continent
france,248.0,0.391145992197562,0.6823000103235245,0.6447000086307526,3.092199933689699E-5,5.1,0.09319999925792218,-6.521400022506714,0.4,0.0734999991953373,129.46780090332032,0.46509999632835386,2018.3,europe
