country,avg_TimesRepeated,avg_acousticness,avg_danceability,avg_energy,avg_instrumentalness,avg_key,avg_liveness,avg_loudness,avg_mode,avg_speechness,avg_tempo,avg_valence,avg_year,continent
india,225.1,0.4519699987024069,0.5626999914646149,0.5618999928236008,2.9430000358843246E-5,5.9,0.12196000143885613,-6.791099977493286,0.5,0.04391000047326088,109.3031997680664,0.37780000269412994,2017.6,asia
