Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Anuv Jain,Baarishein,spotify:track:3WLJ7D5kh44K5eJ1NqZQ6W,125.0,0.927,0.476,0.124,0.0,2.0,0.0972,-9.463,1.0,0.0443,94.299,0.19,2018-01-12
"Atif Aslam, Alisha Chinai, Pritam",Tera Hone Laga Hoon,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,125.0,0.545,0.686,0.771,0.0,8.0,0.127,-5.33,1.0,0.0303,119.981,0.551,2023-04-20
One Direction,Night Changes,spotify:track:5O2P9iiztwhomNh8xkR9lJ,125.0,0.859,0.672,0.52,0.0,8.0,0.115,-7.747,1.0,0.0353,120.001,0.37,2014-11-17
"AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr",Insane,spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,123.0,0.416,0.796,0.572,2.55e-05,8.0,0.0975,-7.03,0.0,0.0545,98.967,0.304,2021-04-16
Darshan Raval,Asal Mein,spotify:track:0rMeOAvbQZ2RTG4B6L1M4p,123.0,0.721,0.656,0.551,1.26e-06,8.0,0.0947,-6.43,1.0,0.0299,114.106,0.329,2020-02-18
Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,122.0,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,2019-12-13
Charlie Puth,Attention,spotify:track:5cF0dROlMOK5uNZtivgu50,122.0,0.109,0.775,0.613,2.33e-05,3.0,0.134,-4.586,0.0,0.0542,100.066,0.797,2018-05-11
"Alan Walker, Ava Max","Alone, Pt. II",spotify:track:28VbwtsYnj85UEODGpQRem,121.0,0.539,0.673,0.659,0.0,3.0,0.129,-4.493,0.0,0.0439,88.011,0.628,2021-11-26
Lewis Capaldi,Someone You Loved,spotify:track:7qEHsqek33rTcFNT9PFqLf,121.0,0.751,0.501,0.405,0.0,1.0,0.105,-5.679,1.0,0.0319,109.891,0.446,2019-05-17
"Yasser Desai, Neha Kakkar, Rajat Nagpal","Dil Ko Karaar Aaya (From ""Sukoon"")",spotify:track:5urYiIXu1ZhfMAOsp7WDTc,119.0,0.777,0.55,0.448,0.000459,11.0,0.111,-9.117,1.0,0.0366,147.986,0.388,2020-07-31
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",spotify:track:3zHq9ouUJQFQRf3cm1rRLu,118.0,0.247,0.262,0.606,0.0,8.0,0.125,-6.646,1.0,0.0484,189.857,0.275,2015-11-06
"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),spotify:track:68EMU2RD1ECNeOeJ5qAXCV,117.0,0.621,0.728,0.563,0.0,1.0,0.179,-8.053,0.0,0.134,100.017,0.352,2015-11-05
"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),spotify:track:567e29TDzLwZwfDuEpGTwo,117.0,0.0383,0.591,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,0.478,2021-07-27
Glass Animals,Heat Waves,spotify:track:3USxtqRwSYz57Ewm6wWRMp,116.0,0.44,0.761,0.525,6.7e-06,11.0,0.0921,-6.9,1.0,0.0944,80.87,0.531,2020-08-07
"Atif Aslam, Pritam",Tu Jaane Na,spotify:track:5vGiuYFSGekGLgbxhV1rD5,116.0,0.361,0.702,0.86,1.33e-06,7.0,0.133,-3.969,1.0,0.0345,120.042,0.829,2023-04-20
Billie Eilish,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,115.0,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,0.562,2019-03-29
XXXTENTACION,Hope,spotify:track:2ZRo7axmMPeSVUvDbGkJah,114.0,0.661,0.592,0.457,0.000331,9.0,0.146,-6.081,0.0,0.0603,146.04,0.225,2018-03-16
