Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
BTS,Permission to Dance,spotify:track:3XYRV7ZSHqIRDG87DKTtry,112,0.00544,0.702,0.741,0.0,9.0,0.337,-5.33,1.0,0.0427,124.925,0.646,2021-07-23
"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),spotify:track:0pYacDCZuRhcrwGUA5nTBe,110,0.115,0.676,0.869,0.0,1.0,0.132,-1.573,1.0,0.0423,120.029,0.594,2020-05-06
Lauv,I Like Me Better,spotify:track:0EcQcdcbQeVJn9fknj44Be,110,0.534,0.753,0.505,2.58e-06,9.0,0.104,-7.621,1.0,0.255,91.972,0.419,2018-05-31
"BTS, Halsey",Boy With Luv (feat. Halsey),spotify:track:4a9tbd947vo9K8Vti9JwcI,109,0.0933,0.645,0.862,0.0,11.0,0.193,-4.761,0.0,0.0845,119.947,0.803,2019-04-12
DEAN,instagram,spotify:track:6z1kLsntE7FuzKZHZWrXYN,109,0.196,0.463,0.566,0.0,8.0,0.284,-6.195,1.0,0.145,93.921,0.219,2017-12-26
BTS,Spring Day,spotify:track:2j1fFjWHCI9KJSwcuYAOyF,107,0.00631,0.539,0.846,1.71e-06,8.0,0.13,-3.192,1.0,0.0354,106.994,0.462,2017-02-13
"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),spotify:track:4iJyoBOLtHqaGxP12qzhQI,106,0.321,0.677,0.696,0.0,0.0,0.42,-6.181,1.0,0.119,90.03,0.464,2021-03-19
YOASOBI,夜に駆ける,spotify:track:6MCjmGYlw6mQVWRFVgBRvB,104,0.00299,0.663,0.871,1.8e-06,8.0,0.337,-5.287,1.0,0.03,130.025,0.826,2021-01-06
Glass Animals,Heat Waves,spotify:track:3USxtqRwSYz57Ewm6wWRMp,102,0.44,0.761,0.525,6.7e-06,11.0,0.0921,-6.9,1.0,0.0944,80.87,0.531,2020-08-07
V,Sweet Night,spotify:track:3Wno87vVBVbSVS2vUUFuKC,101,0.491,0.459,0.339,6.05e-06,3.0,0.0892,-7.961,1.0,0.0251,92.097,0.146,2020-03-13
Lim Young Woong,Love Always Run Away,spotify:track:4rMEoXVYww6Xy7q9wSj4gy,99,0.651,0.404,0.443,0.0,8.0,0.12,-6.799,1.0,0.0333,131.298,0.36,2021-10-11
Agust D,Life Goes On,spotify:track:7gv3UYPh05ZDP7Io5BIsn7,99,0.0345,0.439,0.733,0.0,4.0,0.292,-6.471,1.0,0.0773,162.125,0.615,2023-04-21
